gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Lee Sin,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,1,0,12,15,5,,,0.0,0.0,,0.0,,,0.4823,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.0,136.6238,0.0644471,197.299,,31.0,0.9968,24.0,0.7717,12.0,,,11402.0,7340.0,236.0129,0.184882,,,,120.0,32.0,88.0,71.0,17.0,3.8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,3,Blue,mid,Doinb,oe:player:9b73925063fe3714ebb4e8c10f551c0,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Viktor,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,5,3,6,15,5,,,0.0,0.0,,0.0,,,0.4823,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24479.0,787.1061,0.371288,363.955,,11.0,0.3537,9.0,0.2894,6.0,,,12636.0,8574.0,275.6913,0.215964,,,,266.0,259.0,7.0,1.0,6.0,8.5531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,4,Blue,bot,Alone,oe:player:61dddfe82dcb836daf55132bc47a10f,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Varus,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,3,0,10,15,5,,,0.0,0.0,,0.0,,,0.4823,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15938.0,512.4759,0.241741,343.6013,,11.0,0.3537,7.0,0.2251,1.0,,,13189.0,9127.0,293.4727,0.229893,,,,274.0,256.0,18.0,8.0,10.0,8.8103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,5,Blue,sup,Deceit,oe:player:a713229c85ac0832945cb6c22702540,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,Braum,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,0,1,13,15,5,,,0.0,0.0,,0.0,,,0.4823,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7686.0,247.1383,0.116578,284.8553,,39.0,1.254,22.0,0.7074,9.0,,,8963.0,4901.0,157.5884,0.123449,,,,33.0,33.0,0.0,0.0,0.0,1.0611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,6,Red,top,AmazingJ,oe:player:98c980a76febd0efa3407295d69b244,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Camille,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,1,2,0,5,15,,,0.0,0.0,,0.0,,,0.1608,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7181.0,230.9003,0.185259,703.8907,,14.0,0.4502,2.0,0.0643,2.0,,,10106.0,6044.0,194.3408,0.204972,,,,227.0,222.0,5.0,5.0,0.0,7.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,7,Red,jng,Ben4,oe:player:59a57d41e6e55c904ef0865e441d4c3,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Ivern,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,2,3,1,5,15,,,0.0,0.0,,0.0,,,0.1608,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5366.0,172.5402,0.138435,645.4019,,33.0,1.0611,4.0,0.1286,4.0,,,9452.0,5390.0,173.3119,0.182793,,,,135.0,33.0,102.0,67.0,35.0,4.3408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,8,Red,mid,Athena,oe:player:582ca45acfd3e21caca8b786c141385,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Orianna,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,2,3,2,5,15,,,0.0,0.0,,0.0,,,0.1608,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522.0,531.254,0.426242,682.9904,,19.0,0.6109,8.0,0.2572,6.0,,,12567.0,8505.0,273.4727,0.28843,,,,310.0,274.0,36.0,12.0,24.0,9.9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,9,Red,bot,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Caitlyn,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,0,3,1,5,15,,,0.0,0.0,,0.0,,,0.1608,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7608.0,244.6302,0.196275,363.7942,,12.0,0.3859,3.0,0.0965,2.0,,,10440.0,6378.0,205.0804,0.216298,,,,220.0,217.0,3.0,2.0,1.0,7.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,10,Red,sup,Road,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,Karma,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,0,4,2,5,15,,,0.0,0.0,,0.0,,,0.1608,0.6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.0,67.0418,0.0537898,379.4534,,51.0,1.6399,8.0,0.2572,7.0,,,7232.0,3170.0,101.9293,0.107508,,,,23.0,23.0,0.0,0.0,0.0,0.7395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,100,Blue,team,,,QG Reapers,oe:team:dea36d562876c9ebf2456f71b55f790,,Galio,Jayce,Rengar,LeBlanc,Viktor,,,,,,1866,1,15,5,47,15,5,,,,,1.0,,,,0.4823,0.6431,,3.0,0.0,,,,,,,,,3.0,,,,,,,,,0.0,1.0,,,1.0,10.0,4.0,,,,,,,65930.0,2119.9357,,1878.2315,,108.0,3.4727,65.0,2.09,31.0,,,60011.0,39702.0,1276.5916,,,,,984.0,849.0,135.0,84.0,51.0,31.6399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143-2119,partial,https://lpl.qq.com/es/stats.shtml?bmid=2143,LPL,2017,Spring,1,2017-04-18 11:07:12,4,7.07,200,Red,team,,,I May,oe:team:2f758c15b9c1781b2d4032011ae1628,,Zilean,Nautilus,Kog'Maw,Graves,Elise,,,,,,1866,0,5,15,6,5,15,,,,,0.0,,,,0.1608,0.6431,,0.0,3.0,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,0.0,4.0,10.0,,,,,,,38762.0,1246.3666,,2775.5305,,129.0,4.1479,25.0,0.8039,21.0,,,49797.0,29488.0,948.1672,,,,,915.0,769.0,146.0,86.0,60.0,29.4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,1,Blue,top,GimGoon,oe:player:e657a3a85d87422def10751fd190b72,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Kennen,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,2,3,0,4,15,,,0.0,0.0,,0.0,,,0.1466,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.0,214.4166,0.229754,518.9249,,16.0,0.5864,2.0,0.0733,5.0,,,10954.0,7359.0,269.7251,0.256721,,,,253.0,250.0,3.0,0.0,3.0,9.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,2,Blue,jng,aqiu,oe:player:b7911bc5471f3be39cadd7fa2ce2271,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Elise,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,1,2,3,4,15,,,0.0,0.0,,0.0,,,0.1466,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963.0,145.2535,0.155644,442.9078,,24.0,0.8797,15.0,0.5498,10.0,,,8654.0,5059.0,185.4246,0.176488,,,,121.0,36.0,85.0,48.0,37.0,4.4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,3,Blue,mid,Grail,oe:player:c31d9121946c66a4be31950f016b3a4,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Twisted Fate,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,1,4,3,4,15,,,0.0,0.0,,1.0,,,0.1466,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130.0,261.3317,0.280025,553.0483,,11.0,0.4032,2.0,0.0733,2.0,,,10654.0,7059.0,258.7294,0.246256,,,,224.0,223.0,1.0,1.0,0.0,8.2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,4,Blue,bot,West,oe:player:bf495fc048d8d44b7f32536df5cf393,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Caitlyn,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,0,2,0,4,15,,,0.0,0.0,,0.0,,,0.1466,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6780.0,248.5034,0.266279,273.7935,,13.0,0.4765,0.0,0.0,3.0,,,10151.0,6556.0,240.2932,0.228709,,,,261.0,258.0,3.0,3.0,0.0,9.5663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,5,Blue,sup,Savoki,oe:player:48cf5e2fc2ae01c6b849283b065b583,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Nautilus,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,0,4,2,4,15,,,0.0,0.0,,0.0,,,0.1466,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0,63.7385,0.0682979,380.7453,,30.0,1.0996,4.0,0.1466,8.0,,,6227.0,2632.0,96.4692,0.0918253,,,,34.0,34.0,0.0,0.0,0.0,1.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,6,Red,top,Jinoo,oe:player:fa63162e5fdad40447d9895396a62fc,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jayce,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,5,2,2,15,4,,,0.0,0.0,,0.0,,,0.5498,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10928.0,400.5376,0.245116,399.3647,,14.0,0.5131,3.0,0.11,3.0,,,11455.0,7860.0,288.088,0.221595,,,,243.0,226.0,17.0,5.0,12.0,8.9065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,7,Red,jng,eimy,oe:player:05bbbf6959f2b7ace12e90d1a58a212,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Rek'Sai,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,2,0,7,15,4,,,0.0,0.0,,0.0,,,0.5498,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4438.0,162.6634,0.0995447,780.2566,,26.0,0.953,15.0,0.5498,9.0,,,10098.0,6503.0,238.3506,0.183339,,,,151.0,35.0,116.0,70.0,46.0,5.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,8,Red,mid,GodV,oe:player:a20cb2b91531d5425abb8f38ebb6c99,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Syndra,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,3,1,6,15,4,,,0.0,0.0,,0.0,,,0.5498,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13168.0,482.639,0.295359,330.2016,,9.0,0.3299,6.0,0.2199,4.0,,,12378.0,8783.0,321.9181,0.247616,,,,274.0,251.0,23.0,12.0,11.0,10.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,9,Red,bot,imp,oe:player:5d859973609e453b2c48448851e4bfb,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Kog'Maw,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,5,0,3,15,4,,,0.0,0.0,,0.0,,,0.5498,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12535.0,459.438,0.281161,308.65,,11.0,0.4032,5.0,0.1833,1.0,,,12212.0,8617.0,315.8338,0.242936,,,,264.0,261.0,3.0,2.0,1.0,9.6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,10,Red,sup,pyl,oe:player:707db7bba13f08e124e564143ff4aa3,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Nami,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,0,1,10,15,4,,,0.0,0.0,,0.0,,,0.5498,0.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514.0,128.7966,0.0788193,194.7709,,33.0,1.2095,14.0,0.5131,9.0,,,7302.0,3707.0,135.8705,0.104515,,,,16.0,16.0,0.0,0.0,0.0,0.5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,100,Blue,team,,,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,,Ivern,Lee Sin,Fizz,Renekton,Lulu,,,,,,1637,0,4,15,8,4,15,,,,,1.0,,,,0.1466,0.6964,,0.0,2.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,1.0,4.0,7.0,,,,,,,25462.0,933.2437,,2169.4197,,94.0,3.4453,23.0,0.843,28.0,,,46640.0,28667.0,1050.7147,,,,,893.0,801.0,92.0,52.0,40.0,32.7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2121,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 06:15:32,1,7.07,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,Ryze,Malzahar,Kled,Tahm Kench,Ekko,,,,,,1637,1,15,4,28,15,4,,,,,0.0,,,,0.5498,0.6964,,2.0,0.0,,,,,,,,,2.0,,,,,,,,,1.0,0.0,,,0.0,7.0,4.0,,,,,,,44583.0,1634.0745,,2013.2437,,93.0,3.4087,43.0,1.5761,26.0,,,53445.0,35472.0,1300.1344,,,,,948.0,789.0,159.0,89.0,70.0,34.7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,1,Blue,top,GimGoon,oe:player:e657a3a85d87422def10751fd190b72,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Kennen,Syndra,Kog'Maw,Elise,Ivern,Lee Sin,,,,,,2363,0,2,2,1,12,17,,,0.0,0.0,,0.0,,,0.3047,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16085.0,408.4215,0.244327,748.8447,,23.0,0.584,3.0,0.0762,3.0,,,16573.0,11497.0,291.9255,0.260518,,,,397.0,390.0,7.0,2.0,5.0,10.0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,2,Blue,jng,aqiu,oe:player:b7911bc5471f3be39cadd7fa2ce2271,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Rengar,Syndra,Kog'Maw,Elise,Ivern,Lee Sin,,,,,,2363,0,0,3,2,12,17,,,0.0,0.0,,0.0,,,0.3047,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088.0,78.4088,0.0469059,828.1168,,41.0,1.041,12.0,0.3047,10.0,,,11435.0,6359.0,161.4642,0.144095,,,,159.0,46.0,113.0,67.0,46.0,4.0372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,3,Blue,mid,Grail,oe:player:c31d9121946c66a4be31950f016b3a4,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Ekko,Syndra,Kog'Maw,Elise,Ivern,Lee Sin,,,,,,2363,0,6,3,4,12,17,,,0.0,0.0,,0.0,,,0.3047,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21166.0,537.4355,0.321506,837.9941,,17.0,0.4317,4.0,0.1016,3.0,,,15926.0,10850.0,275.4972,0.245857,,,,352.0,348.0,4.0,4.0,0.0,8.9378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,4,Blue,bot,West,oe:player:bf495fc048d8d44b7f32536df5cf393,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Caitlyn,Syndra,Kog'Maw,Elise,Ivern,Lee Sin,,,,,,2363,0,3,5,6,12,17,,,0.0,0.0,,0.0,,,0.3047,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21497.0,545.84,0.326533,721.0918,,14.0,0.3555,6.0,0.1523,1.0,,,15248.0,10172.0,258.2818,0.230495,,,,330.0,314.0,16.0,16.0,0.0,8.3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,5,Blue,sup,Savoki,oe:player:48cf5e2fc2ae01c6b849283b065b583,Game Talents,oe:team:a0995be66c38dc996c6fd94bd9db9c3,Nautilus,Syndra,Kog'Maw,Elise,Ivern,Lee Sin,,,,,,2363,0,1,4,7,12,17,,,0.0,0.0,,0.0,,,0.3047,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998.0,101.515,0.0607285,597.6894,,58.0,1.4727,12.0,0.3047,12.0,,,10329.0,5253.0,133.3813,0.119035,,,,69.0,69.0,0.0,0.0,0.0,1.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,6,Red,top,Jinoo,oe:player:fa63162e5fdad40447d9895396a62fc,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jayce,Ryze,Malzahar,Fizz,Lulu,Tahm Kench,,,,,,2363,1,4,3,3,17,12,,,0.0,0.0,,0.0,,,0.4317,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29193.0,741.2526,0.249709,602.0567,,23.0,0.584,5.0,0.127,5.0,,,15223.0,10147.0,257.6471,0.194779,,,,314.0,285.0,29.0,23.0,6.0,7.9729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,7,Red,jng,eimy,oe:player:05bbbf6959f2b7ace12e90d1a58a212,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Rek'Sai,Ryze,Malzahar,Fizz,Lulu,Tahm Kench,,,,,,2363,1,0,4,9,17,12,,,0.0,0.0,,0.0,,,0.4317,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6210.0,157.6809,0.0531187,997.1985,,41.0,1.041,17.0,0.4317,16.0,,,13390.0,8314.0,211.1045,0.159594,,,,146.0,33.0,113.0,63.0,50.0,3.7072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,8,Red,mid,GodV,oe:player:a20cb2b91531d5425abb8f38ebb6c99,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Viktor,Ryze,Malzahar,Fizz,Lulu,Tahm Kench,,,,,,2363,1,5,3,6,17,12,,,0.0,0.0,,0.0,,,0.4317,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35176.0,893.1697,0.300886,427.5667,,17.0,0.4317,7.0,0.1777,1.0,,,16712.0,11636.0,295.4549,0.223361,,,,331.0,300.0,31.0,17.0,14.0,8.4046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150-2122,partial,https://lpl.qq.com/es/stats.shtml?bmid=2150,LPL,2017,Summer,0,2017-04-19 07:01:27,2,7.07,9,Red,bot,imp,oe:player:5d859973609e453b2c48448851e4bfb,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Sivir,Ryze,Malzahar,Fizz,Lulu,Tahm Kench,,,,,,2363,1,5,2,7,17,12,,,0.0,0.0,,0.0,,,0.4317,0.7364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37794.0,959.6445,0.32328,425.0529,,17.0,0.4317,16.0,0.4063,3.0,,,19470.0,14394.0,365.4846,0.276301,,,,406.0,388.0,18.0,8.0,10.0,10.3089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
